,h3_8,h3_9,zone_id,zone_code,zone_category,h3_population_constrained,n_accomadation,unique_accomadation_category
3247,888c104cb5fffff,898c104cb4fffff,3172080#898c104cb4fffff#z1,z1,housing_area,898,0,0
3248,888c10790dfffff,898c10790d3ffff,3172080#898c10790d3ffff#z1,z1,housing_area,1536,0,0
3249,888c107961fffff,898c107960fffff,3172080#898c107960fffff#z1,z1,housing_area,1599,0,0
3250,888c104c83fffff,898c104c83bffff,3172080#898c104c83bffff#z1,z1,housing_area,632,0,0
3251,888c104cc7fffff,898c104cc6fffff,3172080#898c104cc6fffff#z1,z1,housing_area,159,0,0
3252,888c104c93fffff,898c104c923ffff,3172080#898c104c923ffff#z1,z1,housing_area,1083,0,0
3253,888c107969fffff,898c1079683ffff,3172080#898c1079683ffff#z1,z1,housing_area,1743,0,0
3254,888c104cb7fffff,898c104cb73ffff,3172080#898c104cb73ffff#z1,z1,housing_area,1095,0,0
3255,888c104c95fffff,898c104c947ffff,3172080#898c104c947ffff#z1,z1,housing_area,786,0,0
3256,888c104c9bfffff,898c104c9afffff,3172080#898c104c9afffff#z1,z1,housing_area,1708,0,0
3257,888c104cb9fffff,898c104cb9bffff,3172080#898c104cb9bffff#z1,z1,housing_area,1055,0,0
3258,888c104cc3fffff,898c104cc27ffff,3172080#898c104cc27ffff#z1,z1,housing_area,486,0,0
3259,888c104cd9fffff,898c104cd83ffff,3172080#898c104cd83ffff#z1,z1,housing_area,473,0,0
3260,888c10794bfffff,898c10794b7ffff,3172080#898c10794b7ffff#z1,z1,housing_area,1256,0,0
3261,888c12b655fffff,898c12b6553ffff,3172080#898c12b6553ffff#z1,z1,housing_area,935,0,0
3262,888c104cd9fffff,898c104cd8bffff,3172080#898c104cd8bffff#z1,z1,housing_area,159,0,0
3263,888c104d9bfffff,898c104d9b7ffff,3172080#898c104d9b7ffff#z1,z1,housing_area,1184,0,0
3264,888c10794dfffff,898c10794d3ffff,3172080#898c10794d3ffff#z1,z1,housing_area,1085,0,0
3265,888c12b659fffff,898c12b658fffff,3172080#898c12b658fffff#z1,z1,housing_area,1326,0,0
3266,888c12b65dfffff,898c12b65dbffff,3172080#898c12b65dbffff#z1,z1,housing_area,1484,0,0
3267,888c107941fffff,898c1079413ffff,3172080#898c1079413ffff#z1,z1,housing_area,1409,0,0
3268,888c107b27fffff,898c107b26bffff,3172080#898c107b26bffff#z1,z1,housing_area,1434,0,0
3269,888c104c87fffff,898c104c86bffff,3172080#898c104c86bffff#z1,z1,housing_area,1117,0,0
3270,888c12b649fffff,898c12b6483ffff,3172080#898c12b6483ffff#z1,z1,housing_area,975,0,0
3271,888c12b649fffff,898c12b6497ffff,3172080#898c12b6497ffff#z1,z1,housing_area,64,0,0
3272,888c107967fffff,898c1079677ffff,3172080#898c1079677ffff#z1,z1,housing_area,872,0,0
3273,888c10790dfffff,898c10790cbffff,3172080#898c10790cbffff#z1,z1,housing_area,1771,0,0
3274,888c104ca9fffff,898c104ca8bffff,3172080#898c104ca8bffff#z2,z2,hotel_area,0,1,1
3275,888c104cabfffff,898c104caa7ffff,3172080#898c104caa7ffff#z1,z1,housing_area,1029,0,0
3276,888c107955fffff,898c107955bffff,3172080#898c107955bffff#z1,z1,housing_area,1594,0,0
3277,888c104d9bfffff,898c104d9b3ffff,3172080#898c104d9b3ffff#z1,z1,housing_area,317,0,0
3278,888c107909fffff,898c1079083ffff,3172080#898c1079083ffff#z1,z1,housing_area,489,0,0
3279,888c12b649fffff,898c12b6487ffff,3172080#898c12b6487ffff#z1,z1,housing_area,1151,0,0
3280,888c10792dfffff,898c10792d3ffff,3172080#898c10792d3ffff#z1,z1,housing_area,1368,0,0
3281,888c104cc7fffff,898c104cc67ffff,3172080#898c104cc67ffff#z0,z0,others,0,0,0
3282,888c107959fffff,898c107958bffff,3172080#898c107958bffff#z1,z1,housing_area,1296,0,0
3283,888c10796bfffff,898c10796abffff,3172080#898c10796abffff#z1,z1,housing_area,951,0,0
3284,888c107901fffff,898c1079013ffff,3172080#898c1079013ffff#z1,z1,housing_area,655,0,0
3285,888c12b64bfffff,898c12b64afffff,3172080#898c12b64afffff#z1,z1,housing_area,739,0,0
3286,888c12b649fffff,898c12b648fffff,3172080#898c12b648fffff#z1,z1,housing_area,1008,0,0
3287,888c10795dfffff,898c10795c7ffff,3172080#898c10795c7ffff#z1,z1,housing_area,1764,0,0
3288,888c10795dfffff,898c10795cfffff,3172080#898c10795cfffff#z1,z1,housing_area,1132,0,0
3289,888c107909fffff,898c1079097ffff,3172080#898c1079097ffff#z1,z1,housing_area,489,0,0
3290,888c104cddfffff,898c104cdd7ffff,3172080#898c104cdd7ffff#z0,z0,others,0,0,0
3291,888c104cddfffff,898c104cddbffff,3172080#898c104cddbffff#z1,z1,housing_area,160,0,0
3292,888c10792dfffff,898c10792dbffff,3172080#898c10792dbffff#z1,z1,housing_area,1288,0,0
3293,888c104ca5fffff,898c104ca57ffff,3172080#898c104ca57ffff#z1,z1,housing_area,90,0,0
3294,888c104cc3fffff,898c104cc37ffff,3172080#898c104cc37ffff#z0,z0,others,0,0,0
3295,888c107963fffff,898c1079637ffff,3172080#898c1079637ffff#z1,z1,housing_area,1209,0,0
3296,888c104cd9fffff,898c104cd97ffff,3172080#898c104cd97ffff#z0,z0,others,0,0,0
3297,888c12b651fffff,898c12b6503ffff,3172080#898c12b6503ffff#z1,z1,housing_area,993,0,0
3298,888c107955fffff,898c1079553ffff,3172080#898c1079553ffff#z1,z1,housing_area,972,0,0
3299,888c107909fffff,898c1079087ffff,3172090#898c1079087ffff#z1,z1,housing_area,814,0,0
3300,888c107939fffff,898c1079397ffff,3172090#898c1079397ffff#z1,z1,housing_area,1266,0,0
3301,888c107955fffff,898c1079557ffff,3172090#898c1079557ffff#z1,z1,housing_area,646,0,0
3302,888c107957fffff,898c1079567ffff,3172090#898c1079567ffff#z1,z1,housing_area,984,0,0
3303,888c107919fffff,898c107918bffff,3172090#898c107918bffff#z1,z1,housing_area,496,0,0
3304,888c10791bfffff,898c10791abffff,3172090#898c10791abffff#z1,z1,housing_area,1328,0,0
3305,888c107939fffff,898c1079387ffff,3172090#898c1079387ffff#z1,z1,housing_area,489,0,0
3306,888c10791bfffff,898c10791a3ffff,3172090#898c10791a3ffff#z1,z1,housing_area,971,0,0
3307,888c107939fffff,898c107938fffff,3172090#898c107938fffff#z1,z1,housing_area,993,0,0
3308,888c107957fffff,898c1079573ffff,3172090#898c1079573ffff#z1,z1,housing_area,495,0,0
3309,888c107953fffff,898c1079533ffff,3172090#898c1079533ffff#z1,z1,housing_area,962,0,0
3310,888c107901fffff,898c1079003ffff,3172090#898c1079003ffff#z1,z1,housing_area,977,0,0
3311,888c107955fffff,898c1079543ffff,3172090#898c1079543ffff#z1,z1,housing_area,1530,0,0
3312,888c10793bfffff,898c10793bbffff,3172090#898c10793bbffff#z1,z1,housing_area,650,0,0
3313,888c107951fffff,898c1079517ffff,3172090#898c1079517ffff#z1,z1,housing_area,1287,0,0
3314,888c107903fffff,898c107903bffff,3172090#898c107903bffff#z1,z1,housing_area,1575,0,0
3315,888c10793bfffff,898c10793afffff,3172090#898c10793afffff#z1,z1,housing_area,1755,0,0
3316,888c107917fffff,898c1079177ffff,3172090#898c1079177ffff#z1,z1,housing_area,324,0,0
3317,888c107919fffff,898c1079197ffff,3172090#898c1079197ffff#z2,z2,hotel_area,164,1,1
3318,888c107953fffff,898c1079527ffff,3172090#898c1079527ffff#z1,z1,housing_area,1748,0,0
3319,888c107931fffff,898c1079307ffff,3172090#898c1079307ffff#z1,z1,housing_area,820,0,0
3320,888c107957fffff,898c107957bffff,3172090#898c107957bffff#z1,z1,housing_area,2047,0,0
3321,888c10793bfffff,898c10793abffff,3172090#898c10793abffff#z1,z1,housing_area,1438,0,0
3322,888c107919fffff,898c1079193ffff,3172090#898c1079193ffff#z1,z1,housing_area,492,0,0
3323,888c107953fffff,898c107952bffff,3172090#898c107952bffff#z1,z1,housing_area,326,0,0
3324,888c107919fffff,898c107919bffff,3172090#898c107919bffff#z1,z1,housing_area,164,0,0
3325,888c107917fffff,898c107916fffff,3172090#898c107916fffff#z2,z2,hotel_area,794,2,2
3326,888c107953fffff,898c107952fffff,3172090#898c107952fffff#z1,z1,housing_area,164,0,0
3327,888c10791bfffff,898c10791afffff,3172090#898c10791afffff#z1,z1,housing_area,1497,0,0
3328,888c107915fffff,898c107914bffff,3172090#898c107914bffff#z1,z1,housing_area,811,0,0
3329,888c107951fffff,898c1079503ffff,3172090#898c1079503ffff#z1,z1,housing_area,1178,0,0
3330,888c107917fffff,898c107917bffff,3172090#898c107917bffff#z1,z1,housing_area,1443,0,0
3331,888c107915fffff,898c1079147ffff,3172090#898c1079147ffff#z1,z1,housing_area,1328,0,0
3332,888c10790bfffff,898c10790afffff,3172090#898c10790afffff#z2,z2,hotel_area,1602,1,1
3333,888c107957fffff,898c107956fffff,3172090#898c107956fffff#z1,z1,housing_area,333,0,0
3334,888c107953fffff,898c107953bffff,3172090#898c107953bffff#z1,z1,housing_area,492,0,0
3335,888c10790bfffff,898c10790b3ffff,3172090#898c10790b3ffff#z1,z1,housing_area,163,0,0
3336,888c10782dfffff,898c10782dbffff,3172090#898c10782dbffff#z1,z1,housing_area,1402,0,0
3337,888c107907fffff,898c1079073ffff,3172090#898c1079073ffff#z1,z1,housing_area,331,0,0
3338,888c107827fffff,898c107827bffff,3172090#898c107827bffff#z1,z1,housing_area,1131,0,0
3339,888c107955fffff,898c107954fffff,3172090#898c107954fffff#z1,z1,housing_area,964,0,0
3340,888c107919fffff,898c1079183ffff,3172090#898c1079183ffff#z1,z1,housing_area,662,0,0
3341,888c10795bfffff,898c10795afffff,3172090#898c10795afffff#z1,z1,housing_area,1287,0,0
3342,888c107901fffff,898c1079017ffff,3172090#898c1079017ffff#z1,z1,housing_area,978,0,0
3343,888c107825fffff,898c107824fffff,3172090#898c107824fffff#z1,z1,housing_area,1426,0,0
3344,888c10793bfffff,898c10793b3ffff,3172090#898c10793b3ffff#z1,z1,housing_area,329,0,0
3345,888c107903fffff,898c1079033ffff,3172090#898c1079033ffff#z1,z1,housing_area,1137,0,0
3346,888c107919fffff,898c1079187ffff,3172090#898c1079187ffff#z1,z1,housing_area,1317,0,0
3347,888c107825fffff,898c1078247ffff,3172090#898c1078247ffff#z1,z1,housing_area,1108,0,0
3348,888c107933fffff,898c107933bffff,3172090#898c107933bffff#z1,z1,housing_area,1319,0,0
3349,888c107959fffff,898c107958fffff,3172090#898c107958fffff#z1,z1,housing_area,807,0,0
3350,888c10782dfffff,898c10782cbffff,3172090#898c10782cbffff#z1,z1,housing_area,1446,0,0
3351,888c10791bfffff,898c10791b3ffff,3172090#898c10791b3ffff#z1,z1,housing_area,1418,0,0
3352,888c107901fffff,898c107901bffff,3172090#898c107901bffff#z1,z1,housing_area,803,0,0
3353,888c107911fffff,898c107910bffff,3172090#898c107910bffff#z1,z1,housing_area,500,0,0
3354,888c10791dfffff,898c10791c3ffff,3172090#898c10791c3ffff#z2,z2,hotel_area,807,2,1
3355,888c107907fffff,898c1079077ffff,3172090#898c1079077ffff#z1,z1,housing_area,1267,0,0
3356,888c107907fffff,898c1079067ffff,3172090#898c1079067ffff#z1,z1,housing_area,657,0,0
3357,888c107955fffff,898c1079547ffff,3172090#898c1079547ffff#z1,z1,housing_area,974,0,0
3358,888c107821fffff,898c1078203ffff,3172090#898c1078203ffff#z1,z1,housing_area,1594,0,0
3359,888c10782dfffff,898c10782c3ffff,3172090#898c10782c3ffff#z1,z1,housing_area,1241,0,0
3360,888c107903fffff,898c1079027ffff,3172090#898c1079027ffff#z1,z1,housing_area,969,0,0
3361,888c10793bfffff,898c10793b7ffff,3172090#898c10793b7ffff#z1,z1,housing_area,1245,0,0
3362,888c107939fffff,898c1079383ffff,3172090#898c1079383ffff#z2,z2,hotel_area,1107,2,1
3363,888c107919fffff,898c107918fffff,3172090#898c107918fffff#z1,z1,housing_area,988,0,0
3364,888c107951fffff,898c1079507ffff,3172090#898c1079507ffff#z1,z1,housing_area,1255,0,0
3365,888c10790bfffff,898c10790b7ffff,3172090#898c10790b7ffff#z1,z1,housing_area,1760,0,0
3366,888c10793bfffff,898c10793a7ffff,3172090#898c10793a7ffff#z1,z1,housing_area,1144,0,0
3367,888c107951fffff,898c107950bffff,3172090#898c107950bffff#z2,z2,hotel_area,655,1,1
3368,888c107933fffff,898c1079337ffff,3172090#898c1079337ffff#z1,z1,housing_area,650,0,0
3369,888c107911fffff,898c1079103ffff,3172090#898c1079103ffff#z1,z1,housing_area,329,0,0
3370,888c107911fffff,898c107910fffff,3172090#898c107910fffff#z1,z1,housing_area,664,0,0
3371,888c107911fffff,898c1079113ffff,3172090#898c1079113ffff#z1,z1,housing_area,496,0,0
3372,888c10791dfffff,898c10791d7ffff,3172090#898c10791d7ffff#z2,z2,hotel_area,812,1,1
3373,888c107957fffff,898c1079577ffff,3172090#898c1079577ffff#z1,z1,housing_area,497,0,0
3374,888c107911fffff,898c1079107ffff,3172090#898c1079107ffff#z1,z1,housing_area,834,0,0
3375,888c10790bfffff,898c10790bbffff,3172090#898c10790bbffff#z1,z1,housing_area,1264,0,0
3376,888c10790bfffff,898c10790a3ffff,3172090#898c10790a3ffff#z1,z1,housing_area,478,0,0
3377,888c107903fffff,898c1079037ffff,3172090#898c1079037ffff#z1,z1,housing_area,975,0,0
3378,888c10782dfffff,898c10782cfffff,3172090#898c10782cfffff#z1,z1,housing_area,1348,0,0
3379,888c107909fffff,898c107908fffff,3172090#898c107908fffff#z1,z1,housing_area,1110,0,0
3380,888c107953fffff,898c1079523ffff,3172090#898c1079523ffff#z1,z1,housing_area,985,0,0
3381,888c107825fffff,898c107825bffff,3172090#898c107825bffff#z1,z1,housing_area,1587,0,0
3382,888c107915fffff,898c107914fffff,3172090#898c107914fffff#z1,z1,housing_area,811,0,0
3383,888c107825fffff,898c1078243ffff,3172090#898c1078243ffff#z1,z1,housing_area,1104,0,0
3384,888c107903fffff,898c1079023ffff,3172090#898c1079023ffff#z1,z1,housing_area,1677,0,0
3385,888c107953fffff,898c1079537ffff,3172090#898c1079537ffff#z1,z1,housing_area,781,0,0
3386,888c10791dfffff,898c10791c7ffff,3172090#898c10791c7ffff#z1,z1,housing_area,328,0,0
3387,888c107939fffff,898c107939bffff,3172090#898c107939bffff#z2,z2,hotel_area,661,3,1
3388,888c107911fffff,898c1079117ffff,3172090#898c1079117ffff#z2,z2,hotel_area,658,1,1
3389,888c10795bfffff,898c10795abffff,3172090#898c10795abffff#z1,z1,housing_area,657,0,0
3390,888c107901fffff,898c107900bffff,3172090#898c107900bffff#z2,z2,hotel_area,488,4,1
3391,888c107951fffff,898c1079513ffff,3172090#898c1079513ffff#z1,z1,housing_area,1786,0,0
3392,888c107915fffff,898c1079143ffff,3172090#898c1079143ffff#z1,z1,housing_area,1475,0,0
3393,888c107951fffff,898c107951bffff,3172090#898c107951bffff#z1,z1,housing_area,908,0,0
3394,888c10791dfffff,898c10791cbffff,3172090#898c10791cbffff#z1,z1,housing_area,485,0,0
3395,888c107915fffff,898c1079153ffff,3172090#898c1079153ffff#z1,z1,housing_area,1582,0,0
3396,888c107917fffff,898c1079173ffff,3172090#898c1079173ffff#z1,z1,housing_area,1473,0,0
3397,888c10790bfffff,898c10790abffff,3172090#898c10790abffff#z1,z1,housing_area,812,0,0
3398,888c107911fffff,898c107911bffff,3172090#898c107911bffff#z1,z1,housing_area,329,0,0
3399,888c107821fffff,898c107820bffff,3172090#898c107820bffff#z1,z1,housing_area,480,0,0
3400,888c107955fffff,898c107954bffff,3172090#898c107954bffff#z1,z1,housing_area,1078,0,0
3401,888c107915fffff,898c107915bffff,3172090#898c107915bffff#z1,z1,housing_area,1538,0,0
3402,888c10791dfffff,898c10791d3ffff,3172090#898c10791d3ffff#z2,z2,hotel_area,492,1,0
3403,888c10791bfffff,898c10791bbffff,3172090#898c10791bbffff#z1,z1,housing_area,820,0,0
3404,888c107917fffff,898c1079163ffff,3172090#898c1079163ffff#z2,z2,hotel_area,1305,1,1
3405,888c107951fffff,898c107950fffff,3172090#898c107950fffff#z1,z1,housing_area,813,0,0
3406,888c107931fffff,898c1079313ffff,3172090#898c1079313ffff#z1,z1,housing_area,984,0,0
3407,888c107903fffff,898c107902fffff,3172090#898c107902fffff#z1,z1,housing_area,1553,0,0
3408,888c107825fffff,898c107824bffff,3172090#898c107824bffff#z1,z1,housing_area,1150,0,0
3409,888c107939fffff,898c1079393ffff,3172090#898c1079393ffff#z2,z2,hotel_area,819,2,1
3410,888c107917fffff,898c107916bffff,3172090#898c107916bffff#z1,z1,housing_area,1433,0,0
3411,888c107901fffff,898c107900fffff,3172090#898c107900fffff#z1,z1,housing_area,1281,0,0
3412,888c107933fffff,898c107932bffff,3172090#898c107932bffff#z1,z1,housing_area,766,0,0
3413,888c10791bfffff,898c10791b7ffff,3172090#898c10791b7ffff#z1,z1,housing_area,952,0,0
3414,888c107825fffff,898c1078253ffff,3172090#898c1078253ffff#z2,z2,hotel_area,1290,1,0
3415,888c107957fffff,898c1079563ffff,3172090#898c1079563ffff#z1,z1,housing_area,491,0,0
3416,888c10791dfffff,898c10791dbffff,3172090#898c10791dbffff#z1,z1,housing_area,492,0,0
3417,888c10790bfffff,898c10790a7ffff,3172090#898c10790a7ffff#z1,z1,housing_area,646,0,0
3418,888c107957fffff,898c107956bffff,3172090#898c107956bffff#z1,z1,housing_area,1127,0,0
3419,888c107905fffff,898c1079057ffff,3172090#898c1079057ffff#z2,z2,hotel_area,1605,1,0
3420,888c10791dfffff,898c10791cfffff,3172090#898c10791cfffff#z1,z1,housing_area,654,0,0
3421,888c107931fffff,898c1079317ffff,3172090#898c1079317ffff#z1,z1,housing_area,500,0,0
3422,888c107933fffff,898c1079333ffff,3172090#898c1079333ffff#z1,z1,housing_area,1148,0,0
3423,888c10793bfffff,898c10793a3ffff,3172090#898c10793a3ffff#z1,z1,housing_area,1760,0,0
3424,888c107933fffff,898c1079323ffff,3172090#898c1079323ffff#z1,z1,housing_area,477,0,0
3425,888c107913fffff,898c107913bffff,3172090#898c107913bffff#z2,z2,hotel_area,323,1,1
3426,888c1079edfffff,898c1079ed3ffff,3172090#898c1079ed3ffff#z2,z2,hotel_area,962,1,1
3427,888c107903fffff,898c107902bffff,3172090#898c107902bffff#z1,z1,housing_area,1855,0,0
3428,888c107939fffff,898c107938bffff,3172090#898c107938bffff#z1,z1,housing_area,1315,0,0
3429,888c107825fffff,898c1078257ffff,3172090#898c1078257ffff#z1,z1,housing_area,623,0,0
3430,888c107821fffff,898c107821bffff,3172090#898c107821bffff#z1,z1,housing_area,1089,0,0
3431,888c107901fffff,898c1079007ffff,3172090#898c1079007ffff#z1,z1,housing_area,813,0,0
3432,888c1079edfffff,898c1079edbffff,3172090#898c1079edbffff#z2,z2,hotel_area,813,1,1
3433,888c10791bfffff,898c10791a7ffff,3172090#898c10791a7ffff#z1,z1,housing_area,990,0,0
3434,888c107907fffff,898c1079063ffff,3172090#898c1079063ffff#z1,z1,housing_area,1125,0,0
3435,888c107915fffff,898c1079157ffff,3172090#898c1079157ffff#z1,z1,housing_area,1312,0,0
3436,888c107913fffff,898c1079133ffff,3172090#898c1079133ffff#z1,z1,housing_area,658,0,0
3437,888c107931fffff,898c1079303ffff,3172090#898c1079303ffff#z1,z1,housing_area,646,0,0
3438,888c107827fffff,898c1078273ffff,3172090#898c1078273ffff#z1,z1,housing_area,480,0,0
3439,888c107917fffff,898c1079167ffff,3172090#898c1079167ffff#z1,z1,housing_area,1417,0,0
3440,888c107905fffff,898c1079047ffff,3172090#898c1079047ffff#z1,z1,housing_area,1114,0,0
3441,888c107931fffff,898c107930fffff,3172090#898c107930fffff#z1,z1,housing_area,1240,0,0
3442,888c1079cdfffff,898c1079cd3ffff,3172100#898c1079cd3ffff#z1,z1,housing_area,1330,0,0
3443,888c107827fffff,898c107826bffff,3172100#898c107826bffff#z1,z1,housing_area,1409,0,0
3444,888c1079cdfffff,898c1079ccfffff,3172100#898c1079ccfffff#z2,z2,hotel_area,1285,1,1
3445,888c1079cbfffff,898c1079cbbffff,3172100#898c1079cbbffff#z2,z2,hotel_area,488,2,2
3446,888c107827fffff,898c107826fffff,3172100#898c107826fffff#z1,z1,housing_area,1420,0,0
3447,888c107823fffff,898c107823bffff,3172100#898c107823bffff#z1,z1,housing_area,318,0,0
3448,888c107823fffff,898c107822bffff,3172100#898c107822bffff#z1,z1,housing_area,161,0,0
3449,888c107827fffff,898c1078263ffff,3172100#898c1078263ffff#z1,z1,housing_area,1650,0,0
3450,888c1079c9fffff,898c1079c9bffff,3172100#898c1079c9bffff#z1,z1,housing_area,799,0,0
3451,888c1079cbfffff,898c1079cb3ffff,3172100#898c1079cb3ffff#z1,z1,housing_area,1089,0,0
3452,888c107827fffff,898c1078267ffff,3172100#898c1078267ffff#z1,z1,housing_area,1080,0,0
3453,888c107827fffff,898c1078277ffff,3172100#898c1078277ffff#z1,z1,housing_area,1243,0,0
3454,888c1079c1fffff,898c1079c03ffff,3172100#898c1079c03ffff#z2,z2,hotel_area,1677,2,1
3455,888c1079cdfffff,898c1079cd7ffff,3172100#898c1079cd7ffff#z1,z1,housing_area,1551,0,0
3456,888c107913fffff,898c1079137ffff,3172100#898c1079137ffff#z1,z1,housing_area,831,0,0
3457,888c107821fffff,898c107820fffff,3172100#898c107820fffff#z1,z1,housing_area,320,0,0
3458,888c107835fffff,898c107834bffff,3172100#898c107834bffff#z1,z1,housing_area,1645,0,0
3459,888c107821fffff,898c1078207ffff,3172100#898c1078207ffff#z1,z1,housing_area,793,0,0
3460,888c1079c9fffff,898c1079c8fffff,3172100#898c1079c8fffff#z1,z1,housing_area,963,0,0
3461,888c1079cbfffff,898c1079cb7ffff,3172100#898c1079cb7ffff#z1,z1,housing_area,1197,0,0
3462,888c1079cdfffff,898c1079cdbffff,3172100#898c1079cdbffff#z1,z1,housing_area,982,0,0
3463,888c1079c1fffff,898c1079c1bffff,3172100#898c1079c1bffff#z2,z2,hotel_area,1073,1,1
3464,888c1079c9fffff,898c1079c8bffff,3172100#898c1079c8bffff#z1,z1,housing_area,798,0,0
3465,888c107835fffff,898c107835bffff,3172100#898c107835bffff#z1,z1,housing_area,976,0,0
3466,888c1079cdfffff,898c1079cc7ffff,3172100#898c1079cc7ffff#z2,z2,hotel_area,1273,1,0
3467,888c1079c5fffff,898c1079c57ffff,3172100#898c1079c57ffff#z2,z2,hotel_area,1078,2,1
3468,888c1079c9fffff,898c1079c83ffff,3172100#898c1079c83ffff#z1,z1,housing_area,801,0,0
3469,888c1079c9fffff,898c1079c93ffff,3172100#898c1079c93ffff#z2,z2,hotel_area,484,1,1
3470,888c107823fffff,898c107822fffff,3172100#898c107822fffff#z2,z2,hotel_area,486,3,2
3471,888c1079cdfffff,898c1079cc3ffff,3172100#898c1079cc3ffff#z1,z1,housing_area,1664,0,0
3472,888c1079c1fffff,898c1079c17ffff,3172100#898c1079c17ffff#z1,z1,housing_area,1258,0,0
3473,888c1079cbfffff,898c1079cafffff,3172100#898c1079cafffff#z2,z2,hotel_area,805,1,1
3474,888c1079c1fffff,898c1079c13ffff,3172100#898c1079c13ffff#z1,z1,housing_area,1419,0,0
3475,888c1079c9fffff,898c1079c87ffff,3172100#898c1079c87ffff#z1,z1,housing_area,995,0,0
3476,888c1079cbfffff,898c1079cabffff,3172100#898c1079cabffff#z2,z2,hotel_area,811,1,1
3477,888c1079c1fffff,898c1079c07ffff,3172100#898c1079c07ffff#z2,z2,hotel_area,1423,1,1
3478,888c1079cdfffff,898c1079ccbffff,3172100#898c1079ccbffff#z2,z2,hotel_area,1293,1,1
3479,888c1079c5fffff,898c1079c53ffff,3172100#898c1079c53ffff#z2,z2,hotel_area,1428,1,1
3480,888c1079c9fffff,898c1079c97ffff,3172100#898c1079c97ffff#z1,z1,housing_area,1117,0,0
3481,888c1079cbfffff,898c1079ca3ffff,3172100#898c1079ca3ffff#z1,z1,housing_area,1686,0,0
3482,888c107913fffff,898c1079127ffff,3172100#898c1079127ffff#z1,z1,housing_area,790,0,0
3483,888c1079c1fffff,898c1079c0bffff,3172100#898c1079c0bffff#z1,z1,housing_area,856,0,0
3484,888c1078b5fffff,898c1078b43ffff,3173010#898c1078b43ffff#z1,z1,housing_area,801,0,0
3485,888c1078a3fffff,898c1078a3bffff,3173010#898c1078a3bffff#z2,z2,hotel_area,486,4,2
3486,888c1078b9fffff,898c1078b9bffff,3173010#898c1078b9bffff#z1,z1,housing_area,948,0,0
