nmprov,nmkab,nmkec,kdprov,kdkab,kdkec
JAWA TENGAH,MAGELANG,SALAMAN,33,08,010
JAWA TENGAH,REMBANG,SARANG,33,17,050
JAWA TENGAH,WONOGIRI,BATUWARNO,33,12,050
JAWA TENGAH,SUKOHARJO,GROGOL,33,11,090
JAWA TENGAH,JEPARA,BATEALIT,33,20,060
JAWA TENGAH,CILACAP,KESUGIHAN,33,01,140
JAWA TENGAH,BANJARNEGARA,WANAYASA,33,04,170
JAWA TENGAH,WONOGIRI,SELOGIRI,33,12,130
JAWA TENGAH,BATANG,BANYUPUTIH,33,25,081
JAWA TENGAH,PEKALONGAN,PANINGGARAN,33,26,020
JAWA TENGAH,GROBOGAN,PENAWANGAN,33,15,030
JAWA TENGAH,KLATEN,TULUNG,33,10,210
JAWA TENGAH,PURBALINGGA,KEMANGKON,33,03,010
JAWA TENGAH,KLATEN,PRAMBANAN,33,10,010
JAWA TENGAH,JEPARA,JEPARA,33,20,080
JAWA TENGAH,BANJARNEGARA,WANADADI,33,04,100
JAWA TENGAH,TEGAL,DUKUHTURI,33,28,130
JAWA TENGAH,BOYOLALI,KARANGGEDE,33,09,140
JAWA TENGAH,KARANGANYAR,NGARGOYOSO,33,13,070
JAWA TENGAH,KEBUMEN,KUTOWINANGUN,33,05,100
JAWA TENGAH,BOYOLALI,BANYUDONO,33,09,090
JAWA TENGAH,BANYUMAS,PURWOKERTO UTARA,33,02,740
JAWA TENGAH,SEMARANG,TUNTANG,33,22,060
JAWA TENGAH,BANJARNEGARA,KARANGKOBAR,33,04,130
JAWA TENGAH,SEMARANG,SEMARANG BARAT,33,74,140
JAWA TENGAH,KENDAL,NGAMPEL,33,24,101
JAWA TENGAH,TEMANGGUNG,BEJEN,33,23,121
JAWA TENGAH,PEKALONGAN,PEKALONGAN SELATAN,33,75,030
JAWA TENGAH,SEMARANG,TENGARAN,33,22,020
JAWA TENGAH,BOYOLALI,SIMO,33,09,130
JAWA TENGAH,KENDAL,PLANTUNGAN,33,24,010
JAWA TENGAH,BATANG,PECALUNGAN,33,25,091
JAWA TENGAH,KUDUS,UNDAAN,33,19,040
JAWA TENGAH,BANJARNEGARA,SIGALUH,33,04,070
JAWA TENGAH,WONOGIRI,JATIPURNO,33,12,230
JAWA TENGAH,WONOSOBO,KALIBAWANG,33,07,031
JAWA TENGAH,KLATEN,PEDAN,33,10,140
JAWA TENGAH,KLATEN,KALIKOTES,33,10,070
JAWA TENGAH,TEMANGGUNG,JUMO,33,23,110
JAWA TENGAH,KARANGANYAR,JENAWI,33,13,170
JAWA TENGAH,PURBALINGGA,KARANGREJA,33,03,130
JAWA TENGAH,GROBOGAN,KLAMBU,33,15,150
JAWA TENGAH,BREBES,WANASARI,33,29,140
JAWA TENGAH,BOYOLALI,GLADAGSARI,33,09,021
JAWA TENGAH,SEMARANG,TUGU,33,74,150
JAWA TENGAH,PEMALANG,PEMALANG,33,27,080
JAWA TENGAH,BATANG,BANDAR,33,25,020
JAWA TENGAH,JEPARA,MAYONG,33,20,040
JAWA TENGAH,CILACAP,SAMPANG,33,01,170
JAWA TENGAH,SEMARANG,PABELAN,33,22,050
JAWA TENGAH,SEMARANG,MIJEN,33,74,010
JAWA TENGAH,REMBANG,KRAGAN,33,17,120
JAWA TENGAH,BREBES,BANTARKAWUNG,33,29,020
JAWA TENGAH,WONOSOBO,KEPIL,33,07,020
JAWA TENGAH,MAGELANG,GRABAG,33,08,200
JAWA TENGAH,WONOSOBO,WATUMALANG,33,07,100
JAWA TENGAH,TEGAL,MARGADANA,33,76,040
JAWA TENGAH,CILACAP,SIDAREJA,33,01,070
JAWA TENGAH,DEMAK,WEDUNG,33,21,130
JAWA TENGAH,PEMALANG,WATUKUMPUL,33,27,040
JAWA TENGAH,WONOGIRI,BATURETNO,33,12,090
JAWA TENGAH,BANYUMAS,LUMBIR,33,02,010
JAWA TENGAH,TEGAL,JATINEGARA,33,28,070
JAWA TENGAH,PURBALINGGA,KALIMANAH,33,03,070
JAWA TENGAH,KARANGANYAR,JATIPURO,33,13,010
JAWA TENGAH,TEMANGGUNG,KANDANGAN,33,23,080
JAWA TENGAH,BANJARNEGARA,MANDIRAJA,33,04,030
JAWA TENGAH,SEMARANG,PRINGAPUS,33,22,130
JAWA TENGAH,TEGAL,LEBAKSIU,33,28,060
JAWA TENGAH,SALATIGA,SIDOMUKTI,33,73,030
JAWA TENGAH,BLORA,JIKEN,33,16,070
JAWA TENGAH,PURWOREJO,GRABAG,33,06,010
JAWA TENGAH,MAGELANG,MUNTILAN,33,08,070
JAWA TENGAH,WONOSOBO,GARUNG,33,07,120
JAWA TENGAH,SEMARANG,WADUK RAWA PENING,33,22,888
JAWA TENGAH,WONOGIRI,MANYARAN,33,12,120
JAWA TENGAH,PEMALANG,PETARUKAN,33,27,100
JAWA TENGAH,JEPARA,WELAHAN,33,20,030
JAWA TENGAH,BANYUMAS,KEDUNG BANTENG,33,02,190
JAWA TENGAH,BREBES,KETANGGUNGAN,33,29,080
JAWA TENGAH,KEBUMEN,PETANAHAN,33,05,040
JAWA TENGAH,SEMARANG,SEMARANG SELATAN,33,74,050
JAWA TENGAH,PEKALONGAN,KANDANGSERANG,33,26,010
JAWA TENGAH,KENDAL,PATEBON,33,24,160
JAWA TENGAH,KARANGANYAR,COLOMADU,33,13,120
JAWA TENGAH,KLATEN,NGAWEN,33,10,120
JAWA TENGAH,BREBES,PAGUYANGAN,33,29,040
JAWA TENGAH,DEMAK,BONANG,33,21,060
JAWA TENGAH,BANYUMAS,AJIBARANG,33,02,140
JAWA TENGAH,SUKOHARJO,BULU,33,11,020
JAWA TENGAH,MAGELANG,BANDONGAN,33,08,150
JAWA TENGAH,KENDAL,LIMBANGAN,33,24,060
JAWA TENGAH,PATI,TRANGKIL,33,18,160
JAWA TENGAH,KARANGANYAR,GONDANGREJO,33,13,130
JAWA TENGAH,TEGAL,PAGERBARANG,33,28,050
JAWA TENGAH,TEMANGGUNG,TEMBARAK,33,23,040
JAWA TENGAH,KEBUMEN,BONOROWO,33,05,081
JAWA TENGAH,SRAGEN,GONDANG,33,14,060
JAWA TENGAH,WONOSOBO,KEJAJAR,33,07,130
JAWA TENGAH,SEMARANG,GENUK,33,74,090
JAWA TENGAH,SUKOHARJO,WERU,33,11,010
JAWA TENGAH,BOYOLALI,MOJOSONGO,33,09,060
JAWA TENGAH,SEMARANG,BAWEN,33,22,110
JAWA TENGAH,BATANG,BATANG,33,25,110
JAWA TENGAH,REMBANG,SLUKE,33,17,130
JAWA TENGAH,BREBES,BREBES,33,29,170
JAWA TENGAH,KEBUMEN,AMBAL,33,05,070
JAWA TENGAH,PURBALINGGA,KARANGJAMBU,33,03,131
JAWA TENGAH,PURWOREJO,BUTUH,33,06,100
JAWA TENGAH,KLATEN,DELANGGU,33,10,180
JAWA TENGAH,BANYUMAS,KALIBAGOR,33,02,100
JAWA TENGAH,KARANGANYAR,KARANGANYAR,33,13,090
JAWA TENGAH,KLATEN,JATINOM,33,10,220
JAWA TENGAH,MAGELANG,TEGALREJO,33,08,180
JAWA TENGAH,PEKALONGAN,KEDUNGWUNI,33,26,130
JAWA TENGAH,WONOSOBO,LEKSONO,33,07,050
JAWA TENGAH,PEKALONGAN,KARANGANYAR,33,26,070
JAWA TENGAH,TEMANGGUNG,TLOGOMULYO,33,23,031
JAWA TENGAH,TEMANGGUNG,CANDIROTO,33,23,120
JAWA TENGAH,SUKOHARJO,MOJOLABAN,33,11,080
JAWA TENGAH,BREBES,LARANGAN,33,29,070
JAWA TENGAH,KEBUMEN,ROWOKELE,33,05,170
JAWA TENGAH,CILACAP,MAOS,33,01,160
JAWA TENGAH,KEBUMEN,KARANGANYAR,33,05,200
JAWA TENGAH,PEMALANG,PULOSARI,33,27,020
JAWA TENGAH,BREBES,LOSARI,33,29,100
JAWA TENGAH,KUDUS,KALIWUNGU,33,19,010
JAWA TENGAH,KEBUMEN,KLIRONG,33,05,050
JAWA TENGAH,PURWOREJO,BRUNO,33,06,130
JAWA TENGAH,BREBES,SIRAMPOG,33,29,050
JAWA TENGAH,PURBALINGGA,PADAMARA,33,03,080
JAWA TENGAH,TEMANGGUNG,SELOPAMPANG,33,23,041
JAWA TENGAH,SEMARANG,SURUH,33,22,040
JAWA TENGAH,SEMARANG,SEMARANG TENGAH,33,74,130
JAWA TENGAH,MAGELANG,MUNGKID,33,08,080
JAWA TENGAH,GROBOGAN,GUBUG,33,15,170
JAWA TENGAH,KUDUS,GEBOG,33,19,080
JAWA TENGAH,GROBOGAN,TEGOWANU,33,15,180
JAWA TENGAH,BANYUMAS,PURWOKERTO SELATAN,33,02,710
JAWA TENGAH,KEBUMEN,SRUWENG,33,05,140
JAWA TENGAH,CILACAP,KARANGPUCUNG,33,01,050
JAWA TENGAH,PEKALONGAN,WONOKERTO,33,26,161
JAWA TENGAH,KENDAL,SUKOREJO,33,24,020
JAWA TENGAH,PURWOREJO,KUTOARJO,33,06,090
JAWA TENGAH,PURBALINGGA,KUTASARI,33,03,090
JAWA TENGAH,REMBANG,SEDAN,33,17,060
JAWA TENGAH,TEMANGGUNG,KEDU,33,23,090
JAWA TENGAH,TEGAL,PANGKAH,33,28,090
JAWA TENGAH,PATI,KAYEN,33,18,020
JAWA TENGAH,KLATEN,WONOSARI,33,10,170
JAWA TENGAH,PURBALINGGA,BUKATEJA,33,03,020
JAWA TENGAH,JEPARA,KALINYAMATAN,33,20,021
JAWA TENGAH,PATI,GEMBONG,33,18,130
JAWA TENGAH,KARANGANYAR,MOJOGEDANG,33,13,150
JAWA TENGAH,TEMANGGUNG,BULU,33,23,020
JAWA TENGAH,JEPARA,PECANGAAN,33,20,020
SUMATERA BARAT,BUKITTINGGI,MANDIANGIN KOTO SELAYAN,13,75,020
SUMATERA BARAT,PESISIR SELATAN,BATANG KAPAS,13,02,080
SUMATERA BARAT,DHARMASRAYA,TIUMANG,13,11,022
SUMATERA BARAT,LIMA PULUH KOTA,AKABILURU,13,08,011
SUMATERA BARAT,PESISIR SELATAN,LUNANG,13,02,012
SUMATERA BARAT,PASAMAN BARAT,TALAMAU,13,12,070
SUMATERA BARAT,TANAH DATAR,DANAU SINGKARAK,13,05,888
SUMATERA BARAT,LIMA PULUH KOTA,LUAK,13,08,020
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIKAKAP,13,01,012
SUMATERA BARAT,PADANG PARIAMAN,SUNGAI LIMAU,13,06,080
SUMATERA BARAT,SOLOK SELATAN,SANGIR JUJUAN,13,10,020
SUMATERA BARAT,AGAM,IV KOTO,13,07,050
SUMATERA BARAT,SOLOK,BUKIT SUNDI,13,03,090
SUMATERA BARAT,TANAH DATAR,PADANG GANTING,13,05,070
SUMATERA BARAT,PAYAKUMBUH,PAYAKUMBUH UTARA,13,76,030
SUMATERA BARAT,AGAM,KAMANG MAGEK,13,07,091
SUMATERA BARAT,DHARMASRAYA,SUNGAI RUMBAI,13,11,010
SUMATERA BARAT,PASAMAN,LUBUK SIKAPING,13,09,080
SUMATERA BARAT,LIMA PULUH KOTA,HARAU,13,08,030
SUMATERA BARAT,SOLOK,IX KOTO SUNGAI LASI,13,03,100
SUMATERA BARAT,AGAM,PALUPUH,13,07,110
SUMATERA BARAT,PARIAMAN,PARIAMAN TIMUR,13,77,021
SUMATERA BARAT,DHARMASRAYA,KOTO BARU,13,11,020
SUMATERA BARAT,SOLOK SELATAN,SANGIR,13,10,010
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT UTARA,13,01,040
SUMATERA BARAT,PASAMAN,PADANG GELUGUR,13,09,111
SUMATERA BARAT,PADANG PANJANG,PADANG PANJANG BARAT,13,74,010
SUMATERA BARAT,TANAH DATAR,LIMA KAUM,13,05,050
SUMATERA BARAT,PESISIR SELATAN,RANAH PESISIR,13,02,050
SUMATERA BARAT,DHARMASRAYA,ASAM JUJUHAN,13,11,012
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT BARAT,13,01,041
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIPORA UTARA,13,01,022
SUMATERA BARAT,PADANG PARIAMAN,2 X 11 KAYU TANAM,13,06,052
SUMATERA BARAT,PESISIR SELATAN,SUTERA,13,02,070
SUMATERA BARAT,PASAMAN BARAT,PASAMAN,13,12,080
SUMATERA BARAT,SOLOK,LEMBANG JAYA,13,03,070
SUMATERA BARAT,PASAMAN,MAPAT TUNGGUL,13,09,122
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT SELATAN,13,01,030
SUMATERA BARAT,SOLOK,DANAU KEMBAR,13,03,071
SUMATERA BARAT,SOLOK SELATAN,KOTO PARIK GADANG DIATEH,13,10,050
SUMATERA BARAT,SOLOK,JUNJUNG SIRIH,13,03,140
SUMATERA BARAT,PADANG PARIAMAN,PATAMUAN,13,06,061
SUMATERA BARAT,PADANG PARIAMAN,LUBUK ALUNG,13,06,020
SUMATERA BARAT,AGAM,CANDUANG,13,07,071
SUMATERA BARAT,DHARMASRAYA,KOTO SALAK,13,11,021
SUMATERA BARAT,PADANG PANJANG,PADANG PANJANG TIMUR,13,74,020
SUMATERA BARAT,PADANG,PADANG TIMUR,13,71,050
SUMATERA BARAT,AGAM,SUNGAI PUA,13,07,062
SUMATERA BARAT,SOLOK SELATAN,SUNGAI PAGU,13,10,040
SUMATERA BARAT,LIMA PULUH KOTA,MUNGKA,13,08,041
SUMATERA BARAT,PASAMAN,DUA KOTO,13,09,100
SUMATERA BARAT,PADANG PARIAMAN,VII KOTO SUNGAI SARIAK,13,06,060
SUMATERA BARAT,PESISIR SELATAN,PANCUNG SOAL,13,02,030
SUMATERA BARAT,PADANG PARIAMAN,BATANG GASAN,13,06,081
SUMATERA BARAT,SAWAH LUNTO,LEMBAH SEGAR,13,73,020
SUMATERA BARAT,LIMA PULUH KOTA,BUKIK BARISAN,13,08,051
SUMATERA BARAT,PESISIR SELATAN,BASA AMPEK BALAI TAPAN,13,02,020
SUMATERA BARAT,LIMA PULUH KOTA,PANGKALAN KOTO BARU,13,08,080
SUMATERA BARAT,PASAMAN,RAO SELATAN,13,09,124
SUMATERA BARAT,PASAMAN BARAT,LUHAK NAN DUO,13,12,090
SUMATERA BARAT,PASAMAN BARAT,KINALI,13,12,110
SUMATERA BARAT,PASAMAN BARAT,RANAH BATAHAN,13,12,020
SUMATERA BARAT,PADANG,LUBUK BEGALUNG,13,71,030
SUMATERA BARAT,PASAMAN,RAO,13,09,121
SUMATERA BARAT,AGAM,MALALAK,13,07,051
SUMATERA BARAT,SOLOK,X KOTO SINGKARAK,13,03,130
SUMATERA BARAT,PADANG,BUNGUS TELUK KABUNG,13,71,010
SUMATERA BARAT,AGAM,TANJUNG MUTIARA,13,07,010
SUMATERA BARAT,LIMA PULUH KOTA,KAPUR IX,13,08,070
SUMATERA BARAT,TANAH DATAR,TANJUANG BARU,13,05,111
SUMATERA BARAT,PAYAKUMBUH,PAYAKUMBUH TIMUR,13,76,020
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT TENGAH,13,01,032
SUMATERA BARAT,SOLOK,TANJUNG HARAPAN,13,72,020
SUMATERA BARAT,PAYAKUMBUH,PAYAKUMBUH BARAT,13,76,010
SUMATERA BARAT,PADANG,KOTO TANGAH,13,71,110
SUMATERA BARAT,TANAH DATAR,LINTAU BUO UTARA,13,05,081
SUMATERA BARAT,PASAMAN,RAO UTARA,13,09,125
SUMATERA BARAT,PADANG,PAUH,13,71,100
SUMATERA BARAT,SAWAH LUNTO,BARANGIN,13,73,030
SUMATERA BARAT,DHARMASRAYA,IX KOTO,13,11,041
SUMATERA BARAT,PADANG,LUBUK KILANGAN,13,71,020
SUMATERA BARAT,PASAMAN,BONJOL,13,09,070
SUMATERA BARAT,PADANG PARIAMAN,BATANG ANAI,13,06,010
SUMATERA BARAT,PADANG,PADANG BARAT,13,71,060
SUMATERA BARAT,PESISIR SELATAN,BAYANG,13,02,100
SUMATERA BARAT,SAWAH LUNTO,TALAWI,13,73,040
SUMATERA BARAT,TANAH DATAR,LINTAU BUO,13,05,080
SULAWESI TENGGARA,WAKATOBI,TOMIA TIMUR,74,07,021
SULAWESI TENGGARA,BUTON TENGAH,MAWASANGKA,74,14,020
SULAWESI TENGGARA,MUNA BARAT,MAGINTI,74,13,020
SULAWESI TENGGARA,KONAWE,WONGGEDUKU BARAT,74,03,143
SULAWESI TENGGARA,KOLAKA TIMUR,DANGIA,74,11,040
SULAWESI TENGGARA,MUNA,NAPABALANO,74,02,080
SULAWESI TENGGARA,KONAWE UTARA,LANGGIKIMA,74,10,060
SULAWESI TENGGARA,BOMBANA,RUMBIA,74,06,030
SULAWESI TENGGARA,KOLAKA,KOLAKA,74,04,060
SULAWESI TENGGARA,MUNA,PARIGI,74,02,020
SULAWESI TENGGARA,KONAWE SELATAN,TINANGGEA,74,05,010
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII SELATAN,74,12,050
SULAWESI TENGGARA,KOLAKA UTARA,NGAPA,74,08,040
SULAWESI TENGGARA,KONAWE SELATAN,BAITO,74,05,032
SULAWESI TENGGARA,KONAWE,ROUTA,74,03,193
SULAWESI TENGGARA,KONAWE SELATAN,KONDA,74,05,080
SULAWESI TENGGARA,KENDARI,KAMBU,74,71,022
SULAWESI TENGGARA,WAKATOBI,KALEDUPA SELATAN,74,07,031
SULAWESI TENGGARA,KONAWE SELATAN,LANDONO,74,05,100
SULAWESI TENGGARA,BOMBANA,RAROWATU,74,06,040
SULAWESI TENGGARA,MUNA,BONE,74,02,021
SULAWESI TENGGARA,BUTON SELATAN,BATAUGA,74,15,040
SULAWESI TENGGARA,WAKATOBI,TOMIA,74,07,020
SULAWESI TENGGARA,BUTON,PASAR WAJO,74,01,060
SULAWESI TENGGARA,MUNA,DURUKA,74,02,072
SULAWESI TENGGARA,KONAWE,PADANGGUNI,74,03,184
SULAWESI TENGGARA,KOLAKA TIMUR,TINONDO,74,11,100
SULAWESI TENGGARA,MUNA,KABANGKA,74,02,031
SULAWESI TENGGARA,KONAWE UTARA,LANDAWE,74,10,071
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII UTARA,74,12,040
SULAWESI TENGGARA,MUNA,LOHIA,74,02,071
SULAWESI TENGGARA,BOMBANA,TONTONUNU,74,06,062
SULAWESI TENGGARA,BUTON,SIOTAPINA,74,01,052
SULAWESI TENGGARA,KOLAKA UTARA,WAWO,74,08,012
SULAWESI TENGGARA,KOLAKA TIMUR,ULUIWOI,74,11,110
SULAWESI TENGGARA,KONAWE,KAPOIALA,74,03,103
SULAWESI TENGGARA,BUTON,WABULA,74,01,062
SULAWESI TENGGARA,KOLAKA UTARA,PAKUE,74,08,050
SULAWESI TENGGARA,KOLAKA UTARA,LASUSUA,74,08,020
SULAWESI TENGGARA,KONAWE SELATAN,BUKE,74,05,021
SULAWESI TENGGARA,MUNA BARAT,SAWERIGADI,74,13,070
SULAWESI TENGGARA,KONAWE UTARA,ASERA,74,10,050
SULAWESI TENGGARA,MUNA,WATOPUTE,74,02,062
SULAWESI TENGGARA,KOLAKA TIMUR,MOWEWE,74,11,090
SULAWESI TENGGARA,KONAWE SELATAN,LALEMBUU,74,05,011
SULAWESI TENGGARA,KONAWE,BONDOALA,74,03,101
SULAWESI TENGGARA,KONAWE SELATAN,ANGATA,74,05,110
SULAWESI TENGGARA,BUTON TENGAH,SANGIA WAMBULU,74,14,070
SULAWESI TENGGARA,KOLAKA UTARA,PAKUE TENGAH,74,08,052
SULAWESI TENGGARA,KONAWE,ANGGALOMOARE,74,03,104
SULAWESI TENGGARA,KONAWE UTARA,MOLAWE,74,10,040
SULAWESI TENGGARA,BOMBANA,POLEANG BARAT,74,06,061
SULAWESI TENGGARA,KOLAKA UTARA,TIWU,74,08,031
SULAWESI TENGGARA,KONAWE,SAMPARA,74,03,100
SULAWESI TENGGARA,BAUBAU,BATUPOARO,74,72,012
SULAWESI TENGGARA,KOLAKA UTARA,POREHU,74,08,061
SULAWESI TENGGARA,MUNA,MAROBO,74,02,022
SULAWESI TENGGARA,KONAWE SELATAN,MOWILA,74,05,101
SULAWESI TENGGARA,KONAWE,UNAAHA,74,03,170
SULAWESI TENGGARA,BAUBAU,LEA-LEA,74,72,041
SULAWESI TENGGARA,BAUBAU,MURHUM,74,72,011
SULAWESI TENGGARA,KONAWE,MOROSI,74,03,105
SULAWESI TENGGARA,BUTON TENGAH,TALAGA RAYA,74,14,010
SULAWESI TENGGARA,KONAWE SELATAN,MORAMO UTARA,74,05,071
SULAWESI TENGGARA,KENDARI,POASIA,74,71,020
SULAWESI TENGGARA,MUNA,KONTUKOWUNA,74,02,032
SULAWESI TENGGARA,BUTON TENGAH,LAKUDO,74,14,050
SULAWESI TENGGARA,MUNA BARAT,NAPANO KUSAMBI,74,13,110
SULAWESI TENGGARA,BUTON SELATAN,SIOMPU,74,15,060
SULAWESI TENGGARA,MUNA BARAT,LAWA,74,13,060
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII BARAT,74,12,070
SULAWESI TENGGARA,BAUBAU,BUNGI,74,72,040
SULAWESI TENGGARA,MUNA BARAT,KUSAMBI,74,13,100
SULAWESI TENGGARA,BUTON SELATAN,BATU ATAS,74,15,010
SULAWESI TENGGARA,KONAWE,TONGAUNA UTARA,74,03,185
SULAWESI TENGGARA,BAUBAU,BETOAMBARI,74,72,010
SULAWESI TENGGARA,KONAWE UTARA,SAWA,74,10,010
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII TIMUR LAUT,74,12,030
SULAWESI TENGGARA,KENDARI,WUA-WUA,74,71,014
SULAWESI TENGGARA,KOLAKA TIMUR,POLI-POLIA,74,11,030
SULAWESI TENGGARA,KONAWE SELATAN,BASALA,74,05,112
SULAWESI TENGGARA,KOLAKA UTARA,LAMBAI,74,08,011
SULAWESI TENGGARA,KONAWE,AMONGGEDO,74,03,142
SULAWESI TENGGARA,KENDARI,BARUGA,74,71,011
SULAWESI TENGGARA,KOLAKA TIMUR,TIRAWUTA,74,11,070
SULAWESI TENGGARA,MUNA,KABAWO,74,02,030
SULAWESI TENGGARA,KOLAKA TIMUR,LAMBANDIA,74,11,020
SULAWESI TENGGARA,WAKATOBI,WANGI-WANGI,74,07,040
SULAWESI TENGGARA,KONAWE SELATAN,BENUA,74,05,111
SULAWESI TENGGARA,BUTON TENGAH,MAWASANGKA TENGAH,74,14,030
SULAWESI TENGGARA,WAKATOBI,BINONGKO,74,07,010
SULAWESI TENGGARA,KONAWE,TONGAUNA,74,03,182
SULAWESI TENGGARA,BUTON,LASALIMU,74,01,050
SULAWESI TENGGARA,KONAWE SELATAN,LAONTI,74,05,060
SULAWESI TENGGARA,WAKATOBI,KALEDUPA,74,07,030
SULAWESI TENGGARA,MUNA BARAT,TIWORO KEPULAUAN,74,13,010
SULAWESI TENGGARA,KONAWE,UEPAI,74,03,131
SULAWESI TENGGARA,KONAWE,WAWOTOBI,74,03,150
SULAWESI TENGGARA,KONAWE,ONEMBUTE,74,03,133
SULAWESI TENGGARA,BOMBANA,POLEANG,74,06,060
SULAWESI TENGGARA,KOLAKA,WATUBANGGA,74,04,010
SULAWESI TENGGARA,MUNA,BATUKARA,74,02,112
SULAWESI TENGGARA,BOMBANA,KABAENA TENGAH,74,06,021
SULAWESI TENGGARA,KONAWE,ANGGOTOA,74,03,153
SULAWESI TENGGARA,KOLAKA,IWOIMENDAA,74,04,072
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII TENGAH,74,12,060
SULAWESI TENGGARA,BUTON UTARA,KULISUSU BARAT,74,09,121
SULAWESI TENGGARA,MUNA,KATOBU,74,02,070
SULAWESI TENGGARA,BOMBANA,RUMBIA TENGAH,74,06,033
SULAWESI TENGGARA,KONAWE SELATAN,PALANGGA SELATAN,74,05,031
SULAWESI TENGGARA,KENDARI,KENDARI BARAT,74,71,031
SULAWESI TENGGARA,BOMBANA,POLEANG TIMUR,74,06,050
SULAWESI TENGGARA,BUTON,KAPONTORI,74,01,110
SULAWESI TENGGARA,KONAWE SELATAN,WOLASI,74,05,081
SULAWESI TENGGARA,BUTON UTARA,KULISUSU UTARA,74,09,122
SULAWESI TENGGARA,BOMBANA,KABAENA SELATAN,74,06,012
SULAWESI TENGGARA,KOLAKA,POMALAA,74,04,020
SULAWESI TENGGARA,KONAWE,PURIALA,74,03,132
SULAWESI TENGGARA,BOMBANA,RAROWATU UTARA,74,06,041
SULAWESI TENGGARA,MUNA,LASALEPA,74,02,081
SULAWESI TENGGARA,KONAWE,MELUHU,74,03,151
SULAWESI TENGGARA,BOMBANA,KABAENA BARAT,74,06,013
SULAWESI TENGGARA,MUNA,PASI KOLAGA,74,02,092
SULAWESI TENGGARA,KOLAKA TIMUR,LADONGI,74,11,050
SULAWESI TENGGARA,BUTON SELATAN,SIOMPU BARAT,74,15,050
SULAWESI TENGGARA,BAUBAU,KOKALUKUNA,74,72,021
LAMPUNG,LAMPUNG UTARA,TANJUNG RAJA,18,06,020
LAMPUNG,TANGGAMUS,TALANG PADANG,18,02,040
LAMPUNG,TULANGBAWANG,RAWAJITU TIMUR,18,08,054
LAMPUNG,BANDAR LAMPUNG,RAJABASA,18,71,081
LAMPUNG,BANDAR LAMPUNG,TANJUNG KARANG TIMUR,18,71,040
LAMPUNG,LAMPUNG BARAT,BATU KETULIS,18,01,055
LAMPUNG,PESISIR BARAT,WAY KRUI,18,13,050
LAMPUNG,LAMPUNG TENGAH,SEPUTIH AGUNG,18,05,081
LAMPUNG,LAMPUNG UTARA,ABUNG  KUNANG,18,06,032
LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,18,12,040
LAMPUNG,WAY KANAN,GUNUNG LABUHAN,18,07,021
LAMPUNG,BANDAR LAMPUNG,TELUKBETUNG TIMUR,18,71,011
LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,18,12,030
LAMPUNG,PESISIR BARAT,PESISIR SELATAN,18,13,080
LAMPUNG,PESAWARAN,HUTAN,18,09,999
LAMPUNG,LAMPUNG TENGAH,WAY SEPUTIH,18,05,111
LAMPUNG,LAMPUNG TIMUR,PEKALONGAN,18,04,100
LAMPUNG,MESUJI,RAWAJITU UTARA,18,11,070
LAMPUNG,LAMPUNG UTARA,BLAMBANGAN PAGAR,18,06,052
LAMPUNG,LAMPUNG SELATAN,KETAPANG,18,03,131
LAMPUNG,LAMPUNG TENGAH,ANAK RATU AJI,18,05,014
LAMPUNG,TANGGAMUS,PULAU PANGGUNG,18,02,030
LAMPUNG,LAMPUNG BARAT,BELALAU,18,01,050
LAMPUNG,LAMPUNG TIMUR,WAY BUNGUR,18,04,121
LAMPUNG,LAMPUNG TENGAH,RUMBIA,18,05,120
LAMPUNG,LAMPUNG BARAT,SUMBER JAYA,18,01,060
LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,18,05,080
LAMPUNG,LAMPUNG TIMUR,SUKADANA,18,04,090
LAMPUNG,TULANGBAWANG,BANJAR AGUNG,18,08,030
LAMPUNG,BANDAR LAMPUNG,TANJUNG KARANG PUSAT,18,71,060
LAMPUNG,LAMPUNG SELATAN,TANJUNG BINTANG,18,03,080
LAMPUNG,BANDAR LAMPUNG,TELUK BETUNG UTARA,18,71,050
LAMPUNG,LAMPUNG TENGAH,PERKEBUNAN,18,05,777
LAMPUNG,LAMPUNG TENGAH,KOTA GAJAH,18,05,061
LAMPUNG,TULANGBAWANG,BANJAR BARU,18,08,032
LAMPUNG,METRO,METRO BARAT,18,72,012
LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,18,12,020
LAMPUNG,METRO,METRO UTARA,18,72,023
LAMPUNG,PESISIR BARAT,BUKIT BARISAN,18,13,999
LAMPUNG,TULANGBAWANG,DENTE TELADAS,18,08,057
